SK_ID_CURR,TARGET,AGE,AMT_INCOME_TOTAL,AMT_CREDIT,DURATION_MONTHS,EMPLOYMENT_YEARS,CHECKING_STATUS,SAVINGS_STATUS,PURPOSE,HOUSING,NUM_DEPENDENTS,EXISTING_CREDITS,DELINQUENCIES_2YR,DEBT_TO_INCOME,CREDIT_UTILIZATION
109087,0,54,67987.98,9008.65,18,7.1,no_account,high,renovation,rent,1,4,0,0.1325,0.4276
109088,0,45,47689.25,17328.15,36,1.3,no_account,unknown,car,own,1,0,1,0.3633,0.4019
109089,0,28,56124.07,24249.99,24,11.8,no_account,low,education,own,1,3,0,0.4321,0.0535
109090,1,38,38238.69,9028.0,24,2.6,no_account,medium,car,rent,1,0,1,0.2361,0.5534
109091,0,46,60068.82,10845.06,24,0.4,200_plus,medium,furniture,own,0,4,0,0.1805,0.2701
109092,1,34,73788.66,13923.77,36,6.0,200_plus,low,education,rent,0,2,1,0.1887,0.1682
109093,0,55,37123.88,7750.17,36,0.5,0_to_200,medium,electronics,own,1,3,1,0.2088,0.0932
109094,0,69,64118.68,18760.29,48,7.8,200_plus,medium,business,rent,1,1,0,0.2926,0.3735
109095,0,31,61687.3,19038.25,24,2.5,no_account,low,furniture,own,0,3,0,0.3086,0.4106
109096,0,33,57197.75,500.0,60,7.7,0_to_200,unknown,business,with_parents,0,0,2,0.0087,0.5957
109097,0,27,81016.53,20754.81,60,5.0,0_to_200,medium,education,own,4,3,0,0.2562,0.0749
109098,0,56,31533.91,16144.86,18,2.1,no_account,high,car,with_parents,0,0,0,0.512,0.3314
109099,0,43,38793.95,17328.92,48,4.4,0_to_200,unknown,car,own,2,3,0,0.4467,0.2516
109100,0,34,32769.92,25616.35,24,6.6,negative,medium,car,own,1,4,0,0.7817,0.5689
109101,1,31,59926.4,500.0,60,0.9,negative,unknown,furniture,own,2,4,0,0.0083,0.3373
109102,0,24,41931.69,3700.58,60,4.8,200_plus,medium,car,own,0,4,1,0.0883,0.3972
109103,1,44,31693.52,14367.85,24,1.2,negative,unknown,electronics,rent,0,2,0,0.4533,0.3834
109104,0,54,78605.62,500.0,18,0.7,200_plus,high,furniture,own,1,3,1,0.0064,0.3162
109105,0,32,85595.1,13095.14,36,8.8,0_to_200,medium,renovation,with_parents,1,2,0,0.153,0.3091
109106,1,21,39321.02,22614.59,24,1.8,negative,medium,renovation,with_parents,1,2,1,0.5751,0.5729
109107,0,44,24238.92,18569.75,36,13.2,0_to_200,unknown,electronics,own,0,1,0,0.7661,0.1097
109108,0,54,85572.08,15710.95,24,6.6,no_account,unknown,renovation,rent,0,0,0,0.1836,0.2532
109109,1,37,54786.94,12905.49,24,0.7,negative,low,renovation,rent,0,2,1,0.2356,0.1979
109110,0,33,54856.58,11149.17,24,2.9,no_account,unknown,business,own,0,2,0,0.2032,0.2695
109111,0,28,49911.56,10630.68,36,5.6,no_account,low,furniture,rent,0,1,0,0.213,0.101
109112,0,57,33740.82,17058.51,36,9.5,negative,high,renovation,rent,0,4,0,0.5056,0.443
109113,0,63,41028.73,1041.97,36,8.6,no_account,low,furniture,own,0,3,0,0.0254,0.3861
109114,0,58,60914.96,28168.04,48,4.7,200_plus,low,furniture,rent,2,4,1,0.4624,0.5438
109115,0,46,42650.87,8361.25,36,13.2,200_plus,medium,business,own,1,0,0,0.196,0.3025
109116,0,56,54800.73,20019.11,24,2.3,no_account,low,car,rent,0,3,0,0.3653,0.0079
109117,0,40,46268.56,15723.27,18,2.0,no_account,low,car,rent,0,0,0,0.3398,0.2245
109118,0,22,25147.11,4617.25,24,2.6,200_plus,medium,electronics,own,1,2,0,0.1836,0.3639
109119,0,39,82697.01,26633.98,24,10.5,no_account,unknown,car,with_parents,0,1,1,0.3221,0.5621
109120,0,55,61957.51,24733.17,18,10.2,200_plus,unknown,renovation,with_parents,1,2,0,0.3992,0.4849
109121,0,52,51820.88,864.04,36,0.4,0_to_200,unknown,renovation,with_parents,0,1,0,0.0167,0.5284
109122,0,69,61046.56,14337.87,18,9.9,0_to_200,low,electronics,own,1,3,0,0.2349,0.0593
109123,0,69,9729.89,16866.3,18,1.2,no_account,high,car,own,0,0,0,1.7333,0.0932
109124,0,32,36220.8,500.0,36,2.2,negative,high,furniture,rent,2,4,0,0.0138,0.2235
109125,0,21,14524.43,500.0,36,0.1,0_to_200,unknown,electronics,rent,1,2,0,0.0344,0.0467
109126,0,34,48157.63,7497.04,24,1.3,no_account,medium,car,rent,1,3,0,0.1557,0.7263
109127,0,63,52150.24,3181.01,36,1.3,200_plus,medium,furniture,rent,1,0,0,0.061,0.1381
109128,1,60,49585.52,5608.29,48,3.5,negative,unknown,car,own,1,3,0,0.1131,0.1198
109129,0,25,69813.41,3182.51,12,2.5,0_to_200,low,electronics,rent,1,1,0,0.0456,0.2745
109130,1,28,15210.28,13898.46,48,0.3,0_to_200,low,renovation,own,0,4,2,0.9137,0.2831
109131,1,48,34365.25,6969.51,24,10.7,negative,unknown,renovation,with_parents,0,4,0,0.2028,0.2231
109132,0,53,57849.35,25025.7,24,9.1,0_to_200,low,car,own,3,1,0,0.4326,0.4572
109133,0,69,55838.35,16622.43,36,11.1,200_plus,unknown,car,own,1,0,0,0.2977,0.0618
109134,0,57,19932.97,22148.82,36,2.5,200_plus,low,business,own,0,1,1,1.1111,0.1753
109135,0,31,72732.9,500.0,36,7.6,no_account,low,car,own,4,3,2,0.0069,0.2411
109136,0,22,76271.63,9345.99,24,0.8,0_to_200,low,electronics,own,0,4,0,0.1225,0.1786
109137,1,52,56616.61,16225.95,18,6.2,0_to_200,low,business,with_parents,0,4,0,0.2866,0.7459
109138,0,48,15420.49,19076.81,24,1.2,0_to_200,low,furniture,rent,0,3,0,1.237,0.378
109139,0,66,52557.33,9170.74,24,8.7,200_plus,unknown,furniture,own,0,3,0,0.1745,0.3144
109140,0,49,57388.65,10489.83,24,11.2,no_account,unknown,furniture,own,0,1,0,0.1828,0.2242
109141,0,45,40087.48,11476.15,60,1.0,0_to_200,low,furniture,own,2,4,0,0.2863,0.2767
109142,0,35,74353.26,12319.23,24,4.8,negative,low,furniture,rent,0,3,0,0.1657,0.2931
109143,1,25,45549.5,34477.78,36,5.7,0_to_200,unknown,education,rent,0,3,1,0.7569,0.1397
109144,0,63,87842.84,17819.19,36,1.5,no_account,low,education,own,1,4,0,0.2029,0.0788
109145,0,61,62355.21,15358.88,36,3.4,no_account,high,electronics,own,0,4,1,0.2463,0.2085
109146,0,28,55988.77,3668.92,60,10.9,0_to_200,low,furniture,rent,0,3,0,0.0655,0.1441
109147,0,55,66352.21,3881.89,48,5.9,negative,medium,furniture,with_parents,0,1,0,0.0585,0.5205
109148,0,38,77449.56,13081.13,6,3.7,no_account,medium,business,with_parents,1,2,0,0.1689,0.1582
109149,1,42,65849.54,25173.38,48,5.7,no_account,low,electronics,own,1,4,0,0.3823,0.113
109150,0,62,51548.53,13207.74,60,16.1,no_account,low,car,own,1,1,0,0.2562,0.1821
109151,0,62,31970.06,13593.2,6,0.3,0_to_200,medium,business,own,0,3,1,0.4252,0.2671
109152,0,30,22992.72,8301.76,24,0.9,negative,low,car,with_parents,1,3,0,0.361,0.2285
109153,0,36,8000.0,500.0,24,9.2,no_account,unknown,renovation,own,1,4,0,0.0625,0.3758
109154,1,61,51356.32,18932.05,24,5.7,negative,unknown,furniture,with_parents,1,4,0,0.3686,0.1534
109155,1,65,37437.68,12710.85,48,0.4,negative,low,car,own,1,2,0,0.3395,0.0431
109156,0,24,38591.27,19014.28,48,0.5,no_account,medium,electronics,own,0,2,1,0.4927,0.3821
109157,0,61,69447.67,16391.69,12,7.7,no_account,unknown,education,own,3,4,1,0.236,0.3301
109158,0,44,44542.09,6323.1,12,3.6,no_account,low,business,with_parents,0,1,0,0.142,0.5627
109159,0,49,86387.18,17028.69,12,7.0,0_to_200,low,furniture,rent,0,0,0,0.1971,0.2086
109160,0,24,39330.24,3380.54,48,11.6,0_to_200,high,electronics,own,2,0,0,0.086,0.0378
109161,0,54,26808.88,16957.88,12,2.5,no_account,low,business,own,2,3,0,0.6325,0.4353
109162,0,54,21119.3,14434.47,36,2.5,no_account,low,education,own,0,0,0,0.6834,0.1027
109163,0,53,60095.85,28865.39,36,1.3,200_plus,low,electronics,own,0,1,0,0.4803,0.0464
109164,0,59,71812.17,7197.99,18,7.6,200_plus,unknown,car,own,0,1,1,0.1002,0.5547
109165,1,67,33158.24,3058.01,18,0.1,0_to_200,low,furniture,own,2,1,1,0.0922,0.2151
109166,0,62,31458.79,11281.54,48,15.5,negative,unknown,business,rent,0,3,0,0.3586,0.3064
109167,0,57,75823.32,20481.77,24,0.4,200_plus,unknown,car,own,2,3,0,0.2701,0.3336
109168,0,69,20285.42,500.0,24,8.6,no_account,low,renovation,with_parents,0,3,1,0.0246,0.2377
109169,0,54,65340.92,22879.8,24,0.3,no_account,medium,car,own,1,2,0,0.3502,0.046
109170,1,53,33863.4,13122.46,12,0.6,negative,low,car,rent,1,1,0,0.3875,0.1633
109171,0,47,54020.44,4722.81,24,2.2,no_account,low,car,own,0,4,0,0.0874,0.1794
109172,0,58,67853.67,11689.39,18,2.6,200_plus,low,car,rent,0,1,0,0.1723,0.1143
109173,0,24,56266.52,8330.34,18,3.5,negative,low,education,with_parents,0,1,0,0.148,0.1016
109174,0,45,41710.79,3974.05,18,5.2,200_plus,low,business,rent,0,3,2,0.0953,0.4198
109175,0,41,75837.77,500.0,36,5.8,no_account,high,car,own,2,2,0,0.0066,0.0316
109176,0,65,51713.82,21574.31,18,1.9,no_account,low,renovation,with_parents,0,4,0,0.4172,0.2401
109177,0,24,119728.43,9964.68,12,2.2,200_plus,medium,business,own,0,3,0,0.0832,0.4401
109178,0,52,11236.51,11476.72,48,0.7,negative,low,electronics,own,0,2,0,1.0213,0.2284
109179,1,30,13028.41,22603.0,24,4.9,0_to_200,unknown,car,own,0,2,0,1.7348,0.1938
109180,0,64,65368.28,15502.78,48,1.0,no_account,unknown,renovation,with_parents,2,1,1,0.2372,0.361
109181,0,62,46493.19,965.24,36,4.3,no_account,low,business,with_parents,0,1,1,0.0208,0.4968
109182,0,32,69478.32,21055.17,24,17.3,0_to_200,medium,car,with_parents,1,2,0,0.303,0.2416
109183,1,63,23516.13,28354.52,24,1.0,no_account,low,electronics,rent,2,1,0,1.2057,0.345
109184,0,45,46141.46,19527.85,60,0.1,200_plus,medium,car,rent,0,4,1,0.4232,0.3204
109185,0,68,60125.42,7214.9,24,12.0,no_account,unknown,car,rent,1,1,0,0.12,0.3891
109186,0,56,34996.97,1744.95,18,1.7,no_account,low,car,own,0,0,0,0.0499,0.748
109187,0,22,51048.07,6887.47,12,2.8,0_to_200,low,furniture,own,0,1,1,0.1349,0.3928
109188,0,30,19423.66,15927.3,60,3.3,negative,low,education,rent,2,0,0,0.82,0.6689
109189,0,40,60261.66,27836.31,18,14.7,no_account,low,business,own,0,3,0,0.4619,0.2855
109190,0,31,78481.08,8165.78,60,9.1,no_account,medium,business,rent,1,0,0,0.104,0.0654
109191,0,27,20303.67,9159.8,24,0.1,0_to_200,medium,car,own,1,3,0,0.4511,0.0378
109192,0,68,22980.1,24193.0,24,7.9,no_account,low,car,rent,0,4,0,1.0527,0.201
109193,0,63,71820.43,11093.89,24,6.0,0_to_200,low,furniture,with_parents,1,4,0,0.1545,0.0683
109194,0,42,20227.72,30425.82,24,3.1,200_plus,high,renovation,rent,1,2,0,1.5041,0.2589
109195,0,31,66641.52,13667.08,18,9.7,no_account,medium,business,own,0,4,0,0.2051,0.1038
109196,0,29,48907.21,25509.93,36,5.6,no_account,unknown,car,rent,1,1,1,0.5216,0.6503
109197,0,65,38244.59,18445.04,36,3.2,no_account,medium,car,rent,3,2,0,0.4823,0.4383
109198,0,37,75080.68,21363.81,24,1.5,0_to_200,unknown,car,own,0,2,0,0.2845,0.1847
109199,0,21,64928.05,13406.39,24,2.7,0_to_200,unknown,car,own,0,0,0,0.2065,0.1539
109200,0,40,55377.59,13995.04,36,9.6,200_plus,high,business,own,0,2,0,0.2527,0.106
109201,1,43,14037.91,18770.28,24,24.2,200_plus,unknown,car,own,1,1,0,1.337,0.5647
109202,0,51,60133.86,22183.26,48,1.8,no_account,medium,car,own,1,2,1,0.3689,0.2565
109203,0,37,25211.11,19734.55,12,3.3,no_account,low,electronics,rent,0,3,0,0.7827,0.5248
109204,0,66,46287.09,500.0,48,11.4,no_account,medium,car,own,0,2,0,0.0108,0.3819
109205,0,52,50304.28,17319.14,24,10.3,0_to_200,low,car,own,1,3,1,0.3443,0.4318
109206,0,69,86062.73,9090.71,24,6.2,no_account,medium,renovation,own,0,4,0,0.1056,0.3235
109207,0,38,40426.83,10087.08,24,1.0,0_to_200,high,education,own,0,3,0,0.2495,0.3794
109208,0,52,19151.8,19117.52,24,5.2,negative,medium,education,rent,0,0,0,0.9982,0.3807
109209,1,38,74561.66,30281.27,18,0.3,no_account,low,car,rent,0,3,1,0.4061,0.2816
109210,0,55,64274.55,12911.54,24,9.5,0_to_200,medium,renovation,own,0,2,1,0.2009,0.2626
109211,0,57,61288.23,32755.93,24,2.1,negative,low,electronics,own,0,0,0,0.5344,0.1449
109212,0,36,76261.22,5127.01,18,3.0,200_plus,unknown,car,rent,0,1,1,0.0672,0.1274
109213,0,66,85462.33,26085.68,18,12.0,0_to_200,high,furniture,rent,2,0,0,0.3052,0.4062
109214,0,63,34039.71,18876.23,48,13.7,0_to_200,low,car,rent,0,2,2,0.5545,0.2727
109215,1,64,18495.61,16877.01,48,2.6,no_account,unknown,furniture,with_parents,0,0,0,0.9124,0.2583
109216,1,31,62780.99,27448.46,24,1.9,negative,low,car,rent,0,2,1,0.4372,0.1466
109217,0,56,40143.57,9271.2,18,0.8,0_to_200,high,furniture,rent,0,4,0,0.2309,0.1876
109218,0,26,44407.86,26498.12,24,5.7,200_plus,medium,car,rent,1,2,1,0.5967,0.4509
109219,0,26,24052.96,13125.17,60,3.0,0_to_200,unknown,furniture,rent,0,4,1,0.5457,0.213
109220,0,68,57185.46,9221.04,36,1.0,200_plus,medium,furniture,rent,0,3,0,0.1612,0.5815
109221,0,28,54222.69,3060.07,48,2.4,0_to_200,unknown,renovation,with_parents,2,3,0,0.0564,0.1535
109222,0,63,45949.19,29268.19,36,8.1,negative,low,car,own,0,3,0,0.637,0.412
109223,1,42,18430.99,25271.35,36,2.4,negative,unknown,education,own,3,0,0,1.3711,0.1068
109224,0,35,72641.82,10697.43,12,6.9,negative,unknown,education,with_parents,1,3,0,0.1473,0.1248
109225,0,24,51624.12,19908.77,18,3.0,no_account,high,electronics,with_parents,1,4,1,0.3856,0.1438
109226,0,54,69443.26,16139.4,48,4.2,no_account,low,furniture,rent,0,2,0,0.2324,0.1542
109227,0,56,8000.0,11823.79,12,8.3,no_account,medium,furniture,rent,0,1,0,1.4778,0.1042
109228,0,43,48580.06,23682.82,12,4.9,0_to_200,low,renovation,rent,1,0,0,0.4875,0.0927
109229,0,60,30993.17,9371.25,48,0.7,no_account,unknown,renovation,own,0,1,1,0.3024,0.3472
109230,0,36,46637.38,500.0,36,1.8,negative,low,business,own,0,4,0,0.0107,0.1594
109231,1,48,67351.78,17338.54,12,7.0,no_account,low,renovation,own,1,2,1,0.2574,0.2702
109232,0,35,52966.1,15600.89,24,1.1,0_to_200,unknown,education,own,0,4,0,0.2945,0.2118
109233,0,49,46804.04,9660.56,6,2.9,no_account,unknown,business,own,0,4,0,0.2064,0.1105
109234,1,27,45412.79,6968.22,12,0.3,negative,low,car,own,0,1,1,0.1534,0.448
109235,0,44,16551.74,965.42,18,5.5,0_to_200,medium,furniture,with_parents,1,0,0,0.0583,0.3099
109236,0,47,30592.82,11735.5,36,7.4,negative,low,car,own,0,3,0,0.3836,0.4432
109237,0,48,69118.53,7122.91,18,3.4,no_account,low,education,rent,0,4,0,0.1031,0.107
109238,0,42,36097.14,23679.56,48,2.4,0_to_200,unknown,furniture,own,0,3,0,0.656,0.1631
109239,0,52,68153.79,19648.52,6,0.7,200_plus,medium,business,own,1,0,0,0.2883,0.1813
109240,0,46,67693.85,10639.19,6,12.3,0_to_200,medium,furniture,own,0,0,0,0.1572,0.1729
109241,0,34,64382.61,19704.48,18,3.6,no_account,low,car,own,1,0,1,0.306,0.1742
109242,0,31,54964.74,14032.73,36,6.6,0_to_200,low,renovation,own,3,2,0,0.2553,0.0901
109243,0,52,40539.44,12574.96,60,8.5,0_to_200,unknown,furniture,own,2,0,3,0.3102,0.457
109244,0,66,43782.39,14506.71,18,3.6,200_plus,high,car,own,1,4,0,0.3313,0.4789
109245,0,57,59301.7,30941.79,24,3.0,no_account,low,electronics,rent,1,1,0,0.5218,0.441
109246,1,52,8000.0,20796.17,6,2.7,200_plus,unknown,car,rent,0,0,2,2.5992,0.5519
109247,0,66,73041.35,12313.66,6,6.3,0_to_200,medium,car,rent,2,4,1,0.1686,0.1788
109248,0,65,35813.76,23044.77,6,1.6,0_to_200,medium,car,own,0,2,0,0.6434,0.3351
109249,0,45,45910.55,22720.27,12,5.3,0_to_200,unknown,renovation,own,0,2,0,0.4949,0.1931
109250,0,26,44435.03,17337.46,48,2.0,no_account,low,education,own,2,1,0,0.3902,0.2034
109251,0,52,51253.76,12042.87,36,14.1,no_account,low,education,own,2,1,0,0.235,0.5541
109252,0,51,20590.36,11448.51,48,3.7,no_account,low,electronics,rent,0,3,0,0.556,0.1321
109253,0,34,53724.29,5323.68,48,11.4,negative,medium,electronics,own,2,2,0,0.0991,0.1629
109254,0,62,59392.82,16624.43,36,5.0,negative,medium,car,own,0,1,0,0.2799,0.4182
109255,1,63,8000.0,9511.19,24,0.1,200_plus,medium,electronics,own,1,0,0,1.1888,0.2214
109256,1,37,23607.3,11069.53,12,9.2,negative,low,electronics,rent,1,0,0,0.4689,0.2842
109257,0,44,63110.66,20616.16,12,0.4,0_to_200,medium,education,with_parents,0,2,0,0.3267,0.2385
109258,0,30,66615.29,30184.64,6,14.8,negative,unknown,renovation,rent,2,1,1,0.4531,0.4303
109259,0,29,52363.33,18367.81,12,2.8,0_to_200,unknown,education,own,0,2,1,0.3508,0.0824
109260,0,33,42457.58,14053.68,6,22.2,no_account,low,renovation,rent,0,2,0,0.331,0.5306
109261,0,38,62230.49,14831.13,36,5.8,no_account,low,renovation,own,0,4,0,0.2383,0.2606
109262,0,34,22114.52,25241.68,24,2.3,no_account,unknown,furniture,rent,0,0,0,1.1414,0.2877
109263,0,28,48012.35,18489.32,24,11.5,200_plus,low,car,own,1,0,0,0.3851,0.416
109264,1,42,19788.25,16743.62,24,1.8,negative,unknown,furniture,own,0,1,1,0.8461,0.1908
109265,1,51,43080.66,17381.13,18,2.6,0_to_200,unknown,car,rent,2,1,1,0.4034,0.6688
109266,0,36,24398.05,2142.44,12,0.0,no_account,low,education,rent,1,1,0,0.0878,0.1736
109267,0,47,60427.58,18514.29,24,0.6,negative,medium,electronics,with_parents,0,4,1,0.3064,0.2363
109268,0,34,56667.44,7123.03,48,6.0,200_plus,unknown,car,with_parents,0,3,0,0.1257,0.0913
109269,0,55,33763.17,18549.76,36,0.3,0_to_200,low,electronics,rent,0,0,0,0.5494,0.32
109270,0,52,70137.88,8383.29,60,6.7,no_account,low,electronics,own,0,1,0,0.1195,0.2999
109271,0,68,28110.58,20320.53,24,4.5,200_plus,unknown,furniture,rent,2,2,0,0.7229,0.3554
109272,0,23,44421.67,13622.35,48,0.3,no_account,unknown,furniture,rent,1,3,0,0.3067,0.1842
109273,0,62,39474.26,4691.75,36,13.5,0_to_200,unknown,furniture,own,0,4,0,0.1189,0.2696
109274,0,37,59946.38,12383.87,60,0.2,no_account,high,furniture,own,0,2,1,0.2066,0.5552
109275,0,24,59015.72,34853.0,18,2.3,200_plus,unknown,furniture,rent,1,0,0,0.5906,0.4672
109276,0,54,74831.3,500.0,48,7.6,200_plus,low,business,own,1,2,1,0.0067,0.4789
109277,0,29,46972.12,16497.08,24,0.6,no_account,unknown,renovation,rent,2,3,0,0.3512,0.1778
109278,0,29,8000.0,5904.91,24,3.7,0_to_200,medium,car,with_parents,0,3,0,0.738,0.3132
109279,0,69,39260.03,27391.89,24,5.8,200_plus,low,renovation,rent,1,0,0,0.6977,0.1264
109280,0,31,76662.08,22346.78,24,0.7,0_to_200,high,furniture,own,1,2,0,0.2915,0.2151
109281,0,47,39570.31,16673.19,48,2.1,0_to_200,high,education,rent,0,0,0,0.4213,0.1865
109282,1,30,8000.0,23256.89,60,0.3,0_to_200,high,business,rent,0,0,0,2.9067,0.1491
109283,0,27,54242.19,17201.14,36,0.5,no_account,unknown,education,own,0,4,1,0.3171,0.2812
109284,1,21,55517.14,15055.07,12,0.1,negative,low,car,own,0,4,1,0.2712,0.3093
109285,0,21,33061.51,9610.27,24,5.2,no_account,medium,car,own,1,4,1,0.2907,0.7252
109286,0,44,41259.34,11751.77,24,2.4,no_account,unknown,car,own,2,0,1,0.2848,0.3375
109287,1,42,28059.5,10823.45,36,0.0,negative,unknown,car,rent,0,3,0,0.3857,0.2468
109288,0,22,58725.64,15093.1,12,6.5,no_account,low,business,own,0,2,0,0.257,0.2844
109289,0,38,47669.04,500.0,36,3.1,negative,medium,electronics,rent,0,0,0,0.0105,0.1703
109290,1,34,24097.15,24266.98,24,4.8,negative,medium,business,own,0,4,0,1.007,0.2166
109291,0,48,45175.27,32521.85,18,0.7,no_account,medium,renovation,with_parents,1,2,0,0.7199,0.4543
109292,0,69,30559.76,11110.06,12,0.4,no_account,unknown,car,own,0,1,0,0.3635,0.0877
109293,0,54,75986.91,25574.57,12,3.5,0_to_200,medium,car,own,1,4,0,0.3366,0.2389
109294,0,66,64490.68,13793.07,48,3.2,200_plus,unknown,car,own,1,4,0,0.2139,0.3715
109295,0,30,47299.24,9579.27,24,9.5,0_to_200,high,business,own,1,1,0,0.2025,0.0891
109296,0,31,49350.4,11563.94,24,5.5,200_plus,low,car,own,1,1,0,0.2343,0.2497
109297,1,57,66118.23,15771.23,6,1.7,200_plus,medium,furniture,rent,1,2,1,0.2385,0.573
109298,0,36,44131.01,8508.24,36,5.2,0_to_200,high,electronics,own,0,3,0,0.1928,0.3241
109299,0,62,60293.41,20455.64,18,0.3,0_to_200,low,car,own,3,3,0,0.3393,0.3452
109300,0,43,78009.27,10326.48,24,6.9,0_to_200,low,renovation,rent,0,4,0,0.1324,0.418
109301,0,30,38079.6,5340.96,36,5.8,no_account,low,renovation,rent,0,0,0,0.1403,0.661
109302,0,62,78631.75,14820.75,12,1.4,no_account,unknown,education,rent,1,0,0,0.1885,0.1057
109303,1,47,73435.2,8754.58,36,2.7,no_account,low,electronics,own,0,0,0,0.1192,0.6958
109304,0,60,50434.46,12054.17,48,0.9,no_account,high,electronics,rent,1,2,0,0.239,0.1997
109305,0,43,42674.23,14511.22,24,13.1,no_account,medium,car,rent,2,4,1,0.34,0.6637
109306,1,27,50268.08,2942.64,24,1.1,no_account,high,education,own,1,2,0,0.0585,0.2931
109307,0,54,41584.7,28129.79,18,2.9,0_to_200,unknown,car,rent,1,4,0,0.6764,0.0514
109308,0,27,31632.14,22313.8,36,5.0,negative,unknown,business,rent,1,4,1,0.7054,0.2274
109309,0,53,55668.53,9329.51,18,0.0,0_to_200,unknown,car,own,1,0,0,0.1676,0.262
109310,1,41,26356.76,14827.86,48,3.7,negative,low,education,rent,1,0,1,0.5626,0.3119
109311,0,59,40956.35,20722.1,36,5.5,negative,medium,electronics,with_parents,1,0,1,0.5059,0.2566
109312,0,63,50043.58,16878.42,24,23.1,negative,medium,car,rent,1,2,0,0.3373,0.4837
109313,0,40,17926.83,31918.67,18,0.5,0_to_200,unknown,car,rent,1,4,0,1.7804,0.3355
109314,1,64,58788.18,12852.03,24,1.2,no_account,low,car,rent,1,0,1,0.2186,0.4597
109315,0,26,41165.29,25700.81,18,1.5,200_plus,unknown,renovation,with_parents,2,1,0,0.6243,0.2251
109316,0,26,76557.39,2988.26,60,11.2,0_to_200,unknown,car,own,1,3,0,0.039,0.2375
109317,0,69,42193.31,4372.8,36,4.2,0_to_200,medium,electronics,own,2,4,0,0.1036,0.4634
109318,0,49,37326.19,30160.25,36,0.9,no_account,medium,furniture,own,3,4,0,0.808,0.3695
109319,0,43,29865.06,11112.4,18,5.9,200_plus,low,business,rent,1,1,1,0.3721,0.2271
109320,1,28,45892.19,4492.97,24,0.2,negative,unknown,education,rent,1,0,0,0.0979,0.1619
109321,0,35,46626.81,14570.48,24,1.5,0_to_200,low,renovation,own,0,4,1,0.3125,0.3039
109322,0,54,62143.91,26375.79,60,4.6,no_account,high,electronics,with_parents,1,1,1,0.4244,0.301
109323,0,61,50195.61,8128.28,36,7.7,0_to_200,low,electronics,with_parents,0,2,0,0.1619,0.188
109324,0,65,90794.99,14624.65,12,7.8,200_plus,medium,furniture,own,2,3,1,0.1611,0.3641
109325,0,40,57442.52,500.0,60,6.6,no_account,low,business,own,0,3,1,0.0087,0.5433
109326,0,43,28526.81,10780.44,18,6.5,no_account,low,renovation,own,0,2,0,0.3779,0.2326
109327,0,29,27431.78,23974.8,36,7.7,0_to_200,low,furniture,rent,1,3,0,0.8739,0.5327
109328,0,25,56046.3,7940.92,48,0.7,0_to_200,medium,business,rent,2,2,1,0.1417,0.1875
109329,0,42,29057.37,3552.85,36,8.8,no_account,high,education,rent,1,1,0,0.1223,0.6895
109330,1,49,58809.78,8014.98,60,3.8,negative,low,education,own,1,1,1,0.1363,0.5471
109331,0,26,65126.14,9512.87,48,4.4,200_plus,high,business,with_parents,1,2,0,0.1461,0.4765
109332,0,41,65221.08,21882.42,6,3.7,200_plus,medium,furniture,rent,3,1,0,0.3355,0.0807
109333,0,52,28269.56,18418.0,36,1.3,no_account,medium,electronics,rent,0,0,0,0.6515,0.4176
109334,0,60,65057.32,20156.47,36,3.3,0_to_200,high,car,rent,0,2,1,0.3098,0.0773
109335,1,66,52245.67,15255.89,24,1.6,negative,unknown,renovation,own,0,0,0,0.292,0.6033
109336,0,37,33052.23,9421.25,48,0.4,no_account,unknown,car,rent,0,0,1,0.285,0.2954
109337,0,40,43413.2,8012.71,48,3.2,no_account,unknown,car,rent,0,4,0,0.1846,0.4778
109338,0,63,56624.18,18890.95,24,4.4,no_account,low,electronics,with_parents,2,0,0,0.3336,0.1116
